FAA	ICAO	LATITUDE	LONGITITUDE	NAME	CITY	COUNTRY
MNI	TRPG	16.791389	-62.193333	John A. Osborne Airport	Geralds	Montserrat
PSG	PAPG	56.801667	-132.945278	Petersburg James A. Johnson	Petersburg	United States
LYA	ZHLY	34.41	112.28	Luoyang Airport	Luoyang	China
XUZ	ZSXZ	34.16	117.11	Xuzhou Guanyin Airport	Xuzhou	China
IFN	\N	32.750836	51.861267	Esfahan Shahid Beheshti Intl	Isfahan	Iran
MWQ	VYMW	20.165453	94.941185	Magwe	Magwe	Burma
KHM	VYKI	25.988333	95.674444	Khamti	Khamti	Burma
DLI	VVDL	11.75	108.367	Dalat	Dalat	Vietnam
VDH	\N	17.515	106.590556	Dong Hoi	Dong Hoi	Vietnam
VKG	VVRG	9.949676	105.133659	Rach Gia	Rach Gia	Vietnam
CAH	VVCM	9.188049	105.174721	Ca Mau	Ca Mau	Vietnam
VCL	VVCA	15.405944	108.705889	Chu Lai	Chu Lai	Vietnam
TBB	VVTH	13.04955	109.333706	Dong Tac	Tuy Hoa	Vietnam
PYY	VTCI	19.372	98.437	Pai	Pai	Thailand
BWK	LDSB	43.285719	16.679719	Brac	Brac	Croatia
NSI	FKYS	3.722556	11.553269	Yaounde Nsimalen	Yaounde	Cameroon
CKY	GUCY	9.576889	-13.611961	Conakry	Conakry	Guinea
	\N	46.992094	8.390315	Bergrestaurant	Trogen	Switzerland
	\N	47.36029	8.47805	Uetliberg	Zuerich	Switzerland
AAH	EDKA	50.823194	6.186389	Flugplatz Merzbrueck	Aachen	Germany
FKB	EDSB	48.7793	8.08048	Baden Airpark	Karlsruhe/Baden-Baden	Germany
SFB	KSFB	28.777639	-81.237489	Orlando Sanford Intl	Sanford	United States
PQC	\N	10.227025	103.967169	Duong Dong Airport	Phu Quoc	Vietnam
JST	KJST	40.316111	-78.833889	John Murtha Johnstown-Cambria County Airport	Johnstown	United States
LUA	VNLK	27.687778	86.731389	Lukla	Lukla	Nepal
BHP	VNBJ	27.14743	87.050819	Bhojpur	Bhojpur	Nepal
LDN	VNLD	27.253117	86.670044	Lamidanda	Lamidanda	Nepal
JMO	VNJS	28.782222	83.7225	Jomsom	Jomsom	Nepal
NGX	VNMA	28.633	84	Manang	Manang	Nepal
PPL	VNPL	27.517	86.6	Phaplu	Phaplu	Nepal
TMK	\N	27.052222	86.861944	Thamkharka	Thamkharka	Nepal
RUM	VNRT	27.303509	86.55043	Rumjatar	Rumjatar	Nepal
DNP	VNDG	28.111111	82.294167	Tulsipur	Dang	Nepal
RUK	VNRK	28.627	82.195	Rukumkot	Rukumkot	Nepal
JUM	VNJL	29.274167	82.193333	Jumla	Jumla	Nepal
HRJ	VNCJ	28	83.833	Chaurjhari	Chaurjhari	Nepal
TPJ	VNTJ	27.35	84.667	Taplejung	Taplejung	Nepal
TMI	VNTR	27.315	87.193333	Tumling Tar	Tumling Tar	Nepal
SKH	VNSK	28.586	81.636	Surkhet	Surkhet	Nepal
IMK	VNST	29.971064	81.818932	Simikot	Simikot	Nepal
DOP	VNDP	28.985718	82.819145	Dolpa	Dolpa	Nepal
BJH	VNBG	29.53896	81.185364	Bajhang	Bajhang	Nepal
DHI	VNDH	28.753333	80.581944	Dhangarhi	Dhangarhi	Nepal
MWX	RKJB	34.991389	126.382778	Muan	Muan	South Korea
JTY	LGPL	36.579886	26.375822	Astypalaia	Astypalaia	Greece
JIK	LGIK	37.682717	26.347061	Ikaria	Ikaria	Greece
JKL	LGKY	36.963333	26.940556	Kalymnos Island	Kalymnos	Greece
MLO	LGML	36.696111	24.4775	Milos	Milos	Greece
JNX	LGNX	37.080556	25.368056	Naxos	Cyclades Islands	Greece
PAS	LGPA	37.010278	25.127778	Paros	Paros	Greece
KZS	LGKJ	36.127777	29.566656	Kastelorizo	Kastelorizo	Greece
RMF	HEMA	25.557111	34.583711	Marsa Alam Intl	Marsa Alam	Egypt
NRN	EDLV	51.602222	6.141944	Niederrhein	Weeze	Germany
USU	RPVV	12.121458	120.100031	Busuanga	Busuanga	Philippines
BXU	RPME	8.951322	125.477972	Butuan	Butuan	Philippines
DPL	RPMG	8.601261	123.334481	Dipolog	Dipolog	Philippines
LAO	RPLI	18.178092	120.531522	Laoag Intl	Laoag	Philippines
LGP	RPLP	13.157064	123.746247	Legazpi	Legazpi	Philippines
OZC	RPMO	8.178508	123.841731	Ozamis	Ozamis	Philippines
ZQW	\N	49.209445	7.401323	Zweibruecken	Zweibruecken	Germany
CEB	RPVM	10.307542	123.979439	Mactan Cebu Intl	Cebu	Philippines
NOE	EDWS	53.632221	7.191389	Sonderlandeplatz Norden-Norddeich	Norden	Germany
JUI	EDWJ	53.681572	7.055731	Verkehrslandeplatz Juist	Juist	Germany
BPS	SBPS	-16.438611	-39.080833	Aeroporto de Porto Seguro	Porto Seguro	Brazil
GDA	\N	9.272222	21.197222	Gounda Airport	Gounda	Central African Republic
	\N	-25.684	-54.44024	Heliport Hotel das Cataratas	Cataratas National Park	Brazil
	SNIG	-6.346639	-39.293777	Iguatu	Iguatu	Brazil
PMW	SBPJ	-10.241667	-48.35278	Palmas	Palmas	Brazil
CLV	SBCN	-17.7267	-48.6114	Caldas Novas	Caldas Novas	Brazil
MSO	KMSO	46.916306	-114.090556	Missoula Intl	Missoula	United States
BKQ	YBCK	-24.427778	145.428611	Blackall	Blackall	Australia
BDB	YBUD	-24.903889	152.318611	Bundaberg	Bundaberg	Australia
GCN	KGCN	35.9523611	-112.1469722	Grand Canyon National Park Airport	Grand Canyon	United States
SGR	KSGR	29.62225	-95.6565278	Sugar Land Regional Airport	Sugar Land	United States
HIS	YHYN	-20.066668	148.86667	Hayman Island Airport	Hayman Island	Australia
APA	KAPA	39.570129	-104.849294	Centennial	Denver	United States
CVN	KCVN	34.425139	-103.079278	Clovis Muni	Clovis	United States
FST	KFST	30.915667	-102.916139	Fort Stockton Pecos Co	Fort Stockton	United States
LVS	KLVS	35.654222	-105.142389	Las Vegas Muni	Las Vegas	United States
IWS	KIWS	29.818194	-95.672611	West Houston	Houston	United States
LHX	KLHX	38.049719	-103.509431	La Junta Muni	La Junta	United States
LRU	KLRU	32.289417	-106.921972	Las Cruces Intl	Las Cruces	United States
BKD	KBKD	32.719047	-98.891	Stephens Co	Breckenridge	United States
TPL	KTPL	31.1525	-97.407778	Draughon Miller Central Texas Rgnl	Temple	United States
OZA	KOZA	30.735281	-101.202972	Ozona Muni	Ozona	United States
	VHXX	22.315365	114.195349	Hong Kong Kai Tak	Hong Kong	Hong Kong
HEW	\N	37.8933	23.7261	Athen Helenikon Airport	Athens	Greece
WKL	HI07	19.9136	-155.864	Waikoloa Heliport	Waikoloa Village	United States
KDM	\N	0.4880555	72.995556	Kaadedhdhoo	Kaadedhdhoo	Maldives
LAK	CYKD	68.223333	-135.005833	Aklavik	Aklavik	Canada
YWJ	CYWJ	65.1833333	-125.41666667	Deline	Deline	Canada
ZFN	CZFN	64.0833333	-125.5833333	Tulita	Tulita	Canada
YGH	CYGH	66.26666667	-128.65	Fort Good Hope	Fort Good Hope	Canada
	\N	66.3676	-133.7594	Inuvik Town	Inuvik	Canada
	\N	68.3676	-133.7594	INAWR	Inuvik	Canada
TAH	\N	-19.455198	169.22394	Tanna island	Tanna	Vanuatu
	\N	3.4859628968	72.8060746193	Sun Island	Sun Island	Maldives
YPC	CYPC	62.35	-124.3333	Paulatuk	Paulatuk	Canada
	YUCX	69.917	-128.95	Nicholson Peninsula	Nicholson Peninsula	Canada
SRZ	\N	-17.8	-63.166667	Santa Cruz	Santa Cruz	Bolivia
KUS	\N	65.566667	-37.1166667	Kulusuk	Kulusuk	Greenland
SAB	TNCS	17.645278	-63.220556	Juancho E. Yrausquin	Saba	Netherlands Antilles
EGE	KEGE	39.642556	-106.917694	Eagle Co Rgnl	Vail	United States
	\N	39.779255	-104.88184	Stapleton	Denver	United States
SKN	ENSK	68.580833	15.026111	Skagen	Stokmarknes	Norway
CGF	KCGF	41.565124	-81.4863555	Cuyahoga County	Richmond Heights	United States
MFD	KMFD	40.8214167	-82.5166389	Mansfield Lahm Regional	Mansfield	United States
CSG	KCSG	32.5163333	-84.9388611	Columbus Metropolitan Airport	Columbus	United States
LAW	KLAW	34.5677144	-98.4166367	Lawton-Fort Sill Regional Airport	Lawton	United States
FNL	KFNL	40.451828	-105.011336	Fort Collins Loveland Muni	Fort Collins	United States
	\N	39.648682	19.855771	Gouvia Marina	Gouvia	Greece
	\N	39.202676	20.187968	Paxos Marina	Paxos	Greece
FLG	KFLG	35.140318	-111.6692392	Flagstaff Pulliam Airport	Flagstaff	United States
TVL	KTVL	38.893889	-119.995278	Lake Tahoe Airport	South Lake Tahoe	United States
TWF	KTWF	42.481803	-114.487733	Magic Valley Regional Airport	Twin Falls	United States
MCM	\N	43.73333333	7.41666666	Monaco	Monaco	Monaco
MVY	KMVY	41.391667	-70.615278	Martha\\'s Vineyard	Vineyard Haven MA	United States
UUU	\N	41.533056	-71.282222	Newport State	Newport RI	United States
VSF	\N	43.343333	-72.517222	Hartness State	Springfield VT	United States
CON	\N	43.20267	-71.50233	Concord Municipal	Concord NH	United States
SFM	\N	43.39383	-70.708	Sanford Regional	Sanford ME	United States
GON	KGON	41.330056	-72.045139	Groton New London	Groton CT	United States
STC	KSTC	45.546556	-94.059889	Saint Cloud Regional Airport	Saint Cloud	United States
BPE	\N	21.17383327	94.9246666	Bagan	Bagan	Burma
GTR	KGTR	33.450333	-88.591361	Golden Triangle Regional Airport	Columbus Mississippi	United States
GOJ	UWGG	56.230119	43.784042	Nizhny Novgorod	Nizhniy Novgorod	Russia
HQM	\N	46.9711944	-123.9365556	Bowerman Field	Hoquiam	United States
ERI	KERI	42.082022	-80.176217	Erie Intl Tom Ridge Fld	Erie	United States
	\N	3.5833	72.7167	Conrad Maldives Resort	Rangali Island	Maldives
HYA	KHYA	41.669336	-70.280356	Barnstable Muni Boardman Polando Fld	Barnstable	United States
SPR	MZ10	17.913936	-87.971075	San Pedro	San Pedro	Belize
SDX	KSEZ	34.848628	-111.788472	Sedona	Sedona	United States
	\N	24.62	-82.87	Dry Tortugas	Dry Tortugas	United States
	\N	24.62	24.62	Dry Tortugas	Dry Tortugas	United States
	\N	24.628	82.873	Dry Tortugas	Dry Tortugas	United States
MGW	KMGW	39.642908	-79.916314	Morgantown Muni Walter L Bill Hart Fld	Morgantown	United States
CRW	KCRW	38.373147	-81.593189	Yeager	Charleston	United States
AVP	KAVP	41.338478	-75.723403	Wilkes Barre Scranton Intl	Scranton	United States
BJI	KBJI	47.510722	-94.934722	Bemidji Regional Airport	Bemidji	United States
BAK	\N	40.4675	50.046667	Heydar Aliyev	Baku	Azerbaijan
THG	YTNG	-24.493889	150.576111	Thangool	Biloela	Australia
FGI	NSFI	-13.84861111	-171.74083333	Fagali\\'i	Apia	Samoa
BNK	YBNA	-28.833889	153.5625	Ballina Byron Gateway	Ballina Byron Bay	Australia
FAR	KFAR	46.92065	-96.8157639	Hector International Airport	Fargo	United States
MKC	KMKC	39.1275	-94.598889	Downtown	Kansas City	United States
AZA	KIWA	33.307833	-111.655	Phoenix-Mesa Gateway	Mesa	United States
RBE	\N	13.73	106.987	Ratanakiri	Ratanakiri	Cambodia
GCC	KGCC	44.3489167	-105.5393611	Gillette-Campbell County Airport	Gillette	United States
TOF	UNTT	56.380278	85.208333	Tomsk Bogashevo Airport	Tomsk	Russia
NZJ	KNZJ	33.676132	-117.731164	El Toro	Santa Ana	United States
PHY	VTPB	16.676028	101.195108	Phetchabun	Phetchabun	Thailand
CJM	VTSE	10.7112	99.361706	Chumphon	Chumphon	Thailand
JZH	ZUJZ	32.857	103.683	Jiuzhaigou Huanglong	Jiuzhaigou	China
SWA	ZGOW	23.4	116.683	Wai Sha Airport	Shantou	China
	LFFE	0	0	Les Ailerons	Enghien-moisselles	France
GEO	SYCJ	6.498553	-58.254119	Cheddi Jagan Intl	Georgetown	Guyana
AGT	SGES	-25.4555	-54.843592	Ciudad del Este	Ciudad del Este	Paraguay
OGL	SYGO	6.806944	-58.104444	Ogle	Georgetown	Guyana
KAI	SYKA	5.167	-59.483	Kaieteur	Kaieteur	Guyana
DNH	ZLDH	40.094	94.4818	Dunhuang Airport	Dunhuang	China
AOI	LIPY	43.616389	13.362222	Falconara	Ancona	Italy
	ZZ04	41.542301	128.243571	Samjiyon	Samjiyon	South Korea
ECA	K6D9	44.311	-83.422	Iosco County	East Tawas	United States
CPO	SCHA	-27	-70	Copiapo	Copiapo	Chile
TCP	HETB	29.587778	34.778056	Taba Intl	Taba	Egypt
LYB	MWCL	19.6591666667	-80.09083333	Edward Bodden Airfield	Little Cayman	Cayman Islands
BJV	LTFE	37.249	27.667	Bodrum - Milas	Bodrum	Turkey
TBJ	DTKA	36.978333	8.876389	7 Novembre	Tabarka	Tunisia
SAW	LTFJ	40.898553	29.309219	Sabiha Gokcen	Istanbul	Turkey
SCE	KUNV	40.849278	-77.848694	University Park Airport	State College Pennsylvania	United States
BME	YPBR	-17.8	122.2	Broome	Broome	Australia
NTL	YWLM	-32.78	151.83	Newcastle Airport	Newcastle	Australia
	BIBA	63.55805	-20.14833	Bakki Airport	Bakki	Iceland
KLU	LOWK	46.642514	14.337739	Woerthersee International Airport	Klagenfurt	Austria
CGU	\N	8.288527	-62.760361	General Manuel Carlos Piar	Ciudad Guayana	Venezuela
	\N	53.1167	9.8	Flugplatz Hoepen	Schneverdingen	Germany
HFT	ENHF	70.679722	23.668889	Hammerfest Airport	Hammerfest	Norway
HVG	ENHV	70.99	25.83	Valan	Honningsvag	Norway
MEH	ENMR	71.029722	27.826667	Mehamn	Mehamn	Norway
VDS	ENVD	70.065	29.844	Airport	Vadso	Norway
	MUCX	48.137778	11.690278	Riem	Munich	Germany
IKA	OIIE	35.416111	51.152222	Imam Khomeini	Tehran	Iran
MHD	OIMM	36.234	59.643	Mashhad	Mashhad	Iran
QEF	\N	49.9608	8.64361	Egelsbach	Egelsbach	Germany
UIK	UIBS	58.135	102.566	Ust-Ilimsk	Ust Ilimsk	Russia
MDG	\N	44.523889	129.568889	Mudanjiang	Mudanjiang	China
MEI	KMEI	32.332624	-88.751868	Key Field	Meridian	United States
SPI	KSPI	39.8441	-89.677889	Abraham Lincoln Capital	Springfield	United States
HKV	LB14	41.976375	25.589817	Uzundzhovo	Haskovo	Bulgaria
CEZ	KCEZ	37.303	-108.628056	Cortez Muni	Cortez	United States
HDN	KHDN	40.481181	-107.21766	Yampa Valley	Hayden	United States
GUP	KGUP	35.511058	-108.789308	Gallup Muni	Gallup	United States
LBL	KLBL	37.044222	-100.95986	Liberal Muni	Liberal	United States
LAA	KLAA	38.069694	-102.6885	Lamar Muni	Lamar	United States
GLD	KGLD	39.370621	-101.698992	Renner Fld	Goodland	United States
COD	KCOD	44.520194	-109.023806	Yellowstone Rgnl	Cody	United States
HOV	ENOV	62.18	6.0742	Hovden	Orsta-Volda	Norway
	EGYR	52.33	0.51	RNAS WATTON	WATTON	United Kingdom
ISC	\N	49.919	-6.3075	ISLES OF SCILLY	ST MARY\\'S	United Kingdom
SGF	KSGF	37.245667	-93.388639	Springfield Branson Natl	Springfield	United States
NVK	ENNK	68.435833	17.388056	Framnes	Narvik	Norway
BVG	ENBV	70.866667	29	Berlevag	Berlevag	Norway
FBU	ENFB	59.883333	10.616667	Fornebu	Oslo	Norway
NSK	UOOO	69.311053	87.332183	Alykel	Norilsk	Russia
AAQ	URKA	45.002097	37.347272	Vityazevo	Anapa	Russia
JLN	KJLN	37.151814	-94.498269	Joplin Rgnl	Joplin	United States
ABE	KABE	40.652083	-75.440806	Lehigh Valley Intl	Allentown	United States
XNA	KXNA	36.2818694	-94.3068111	NW Arkansas Regional	Bentonville	United States
GUW	UATG	47.121944	51.821389	Atyrau	Atyrau	Kazakhstan
KZO	UAOO	44.709	65.591	Kzyl-Orda	Kzyl-Orda	Kazakhstan
SBN	KSBN	41.708661	-86.31725	South Bend Rgnl	South Bend	United States
BKA	UUBB	55.617222	38.059999	Bykovo	Moscow	Russia
	FWCC	-11.8333	34.1667	Chintheche	Chintheche	Malawi
ARH	ULAA	64.360281	40.430167	Talagi	Arkhangelsk	Russia
RTW	UWSS	51.334366	46.022952	Central	Saratov	Russia
NUX	USMU	66.041811	76.313938	Novyi Urengoy	Novy Urengoy	Russia
NOJ	USRO	63.110079	75.162243	Noyabrsk	Noyabrsk	Russia
ZWU	\N	38.89746	-77.00643	Washington Union Station	Washington	United States
SCO	UATE	43.86005	51.091978	Aktau	Aktau	Kazakhstan
UCT	\N	63.340297	53.482592	Ukhta	Ukhta	Russia
USK	\N	66.00077	57.221113	Usinsk	Usinsk	Russia
PEX	\N	65.070387	57.082045	Pechora	Pechora	Russia
NNM	ULAM	67.380537	53.051016	Naryan-Mar	Naryan-Mar	Russia
PKV	ULOO	57.783917	28.395614	Kresty	Pskov	Russia
KGP	USRK	62.18	74.53	Kogalym International	Kogalym	Russia
KJA	UNKL	56.18	92.475	Emelyanovo	Krasnoyarsk	Russia
KGF	UAKK	49.670833	73.334444	Sary-Arka	Karaganda	Kazakhstan
	UNCC	55.1	82.9	Severny	Novosibirsk	Russia
URJ	USHU	60.1	64.83	Uraj	Uraj	Russia
CRZ	\N	39.083333	63.602222	Turkmenabat	Turkmenabat	Turkmenistan
IWA	UUBI	56.939444	40.940833	Yuzhny	Ivanovo	Russia
CGQ	ZYCC	43.5412	125.1201	Changchun	Changchun	China
KIJ	RJSN	37.5711	139.0646	Niigata	Niigata	Japan
JON	PJON	16.7286	-169.534	Johnston Atoll	Johnston Island	Johnston Atoll
SMD	KSMD	41.143353	-85.152778	Smith Fld	Fort Wayne IN	United States
ACV	KACV	40.978111	-124.108611	Arcata	Arcata CA	United States
ATT	KATT	30.31666	-97.7666	Camp Mabry Austin City	Austin TX	United States
OAJ	KOAJ	34.829164	-77.612139	Albert J Ellis	Jacksonville NC	United States
TCL	KTCL	33.220627	-87.611403	Tuscaloosa Rgnl	Tuscaloosa AL	United States
DBQ	KDBQ	42.402	-90.709472	Dubuque Rgnl	Dubuque IA	United States
FDE	\N	61.392	5.763	Forde Bringeland	Forde	Norway
	VHST	22.289372	114.152153	Shun Tak Heliport	Hong Kong	Hong Kong
PYJ	UERP	66.400431	112.030325	Poliarny Airport	Yakutia	Russia
NAJ	UBBN	39.1888	45.4584	Nakhchivan Airport	Nakhchivan	Azerbaijan
KVD	UBBG	40.7377	46.3176	Ganja Airport	Ganja	Azerbaijan
	\N	59.186703	10.258628	Torp	Sandefjord	Norway
UKK	UASK	50.0366	82.4942	Ust Kamenogorsk Airport	Ust Kamenogorsk	Kazakhstan
PPK	UACP	54.7747	69.1839	Petropavlosk South Airport	Petropavlosk	Kazakhstan
GBJ	TFFM	15.86875	-61.270022	Les Bases Airport	Grand Bourg	Guadeloupe
SFC	TFFC	16.2578	-61.2625	St-François Airport	St-François	Guadeloupe
BBQ	TAPH	17.6358	-61.8286	Codrington Airport	Codrington	Antigua and Barbuda
JPR	SWJI	-10.8708	-61.8465	Ji-Paraná Airport	Ji-Paraná	Brazil
MYC	SVBS	10.249978	-67.649419	Escuela Mariscal Sucre Airport	Maracay	Venezuela
NZA	SPZA	-14.854192	-74.961811	Maria Reiche Neuman Airport	Nazca	Peru
CJA	SPJR	-7.139183	-78.4894	Mayor General FAP Armando Revoredo Iglesias Airport	Cajamarca	Peru
GTA		-8.75	158.2	Gatokae Airport	Gatokae	Solomon Islands
BXX		9.933	43.15	Boorama Airport	Boorama	Somalia
MVS	SNMU	-18.0489	-39.8642	Mucuri Airport	Mucuri	Brazil
ORG	SMZO	5.81108	-55.1907	Zorg en Hoop Airport	Paramaribo	Suriname
REY	SLRY	-14.3044	-67.3534	Reyes Airport	Reyes	Bolivia
PUR	SLPR	-11.1077	-67.5512	Puerto Rico Airport	Puerto Rico/Manuripi	Bolivia
EYP	SKYP	5.319114	-72.383975	El Alcaraván Airport	Yopal	Colombia
ESM	SETN	0.978519	-79.6266	General Rivadeneira Airport	Esmeraldas	Ecuador
ZPC	SCPC	-39.2928	-71.9159	Pucón Airport	Pucon	Chile
TOW	SBTD	-24.6863	-53.6975	Toledo Airport	Toledo	Brazil
RIA	SBSM	-29.711358	-53.688153	Santa Maria Airport	Santa Maria	Brazil
LEC	SBLE	-12.4823	-41.277	Chapada Diamantina Airport	Lençóis	Brazil
GUL	YGLB	-34.8103	149.726	Goulburn Airport	Goulburn	Australia
JDO	SBJU	-7.218958	-39.2701	Orlando Bezerra de Menezes Airport	Juazeiro Do Norte	Brazil
SST	SAZL	-36.542317	-56.721756	Santa Teresita Airport	Santa Teresita	Argentina
GGS	SAWR	-48.7831	-70.15	Gobernador Gregores Airport	Gobernador Gregores	Argentina
OES	SAVN	-40.7512	-65.0343	Antoine De St Exupery Airport	San Antonio Oeste	Argentina
LHS	SAVH	-46.533056	-68.951111	Las Heras Airport	Las Heras	Argentina
TTG	SAST	-22.619167	-63.793189	General Enrique Mosconi Airport	Tartagal	Argentina
MBT	RPVJ	12.3694	123.629	Masbate Airport	Masbate	Philippines
CRM	RPVF	12.502417	124.635778	Catarman National Airport	Catarman	Philippines
JOL	RPMJ	6.05367	121.011	Jolo Airport	Jolo	Philippines
CGM	RPMH	9.25352	124.707	Camiguin Airport	Camiguin	Philippines
CYU	RPLO	10.8581	121.069	Cuyo Airport	Cuyo	Philippines
CJJ	RKTU	36.7166	127.499119	Cheongju International Airport	Chongju	South Korea
HIN	RKPS	35.088543	128.07037	Sacheon Air Base	Sacheon	South Korea
WJU	RKNW	37.438081	127.960383	Wonju Airport	Wonju	South Korea
MPK	RKJM	34.758906	126.379872	Mokpo Airport	Mokpo	South Korea
KUV	RKJK	35.903756	126.615906	Kunsan Air Base	Kunsan	South Korea
MYE	RJTQ	34.0736	139.56	Miyakejima Airport	Miyakejima	Japan
SYO	RJSY	38.812222	139.787222	Shonai Airport	Shonai	Japan
ONJ	RJSR	40.1919	140.371	Odate Noshiro Airport	Odate Noshiro	Japan
FKS	RJSF	37.2274	140.431	Fukushima Airport	Fukushima	Japan
IWJ	RJOW	34.6764	131.79	Iwami Airport	Iwami	Japan
NKM	RJNA	35.255	136.924	Nagoya Airport	Nagoya	Japan
HSG	RJFS	33.1497	130.302	Saga Airport	Saga	Japan
OKD	RJCO	43.1161	141.38	Okadama Airport	Sapporo	Japan
KUH	RJCK	43.041	144.193	Kushiro Airport	Kushiro	Japan
MFK	RCMT	26.224153	120.00275	Matsu Beigan Airport	Matsu Islands	Taiwan
HCN	RCKW	22.041075	120.730208	Hengchun Airport	Hengchun	Taiwan
LZN	RCFG	26.1598	119.958	Matsu Nangan Airport	Matsu Islands	Taiwan
ENT	PKMA	11.34075	162.327861	Eniwetok Airport	Eniwetok Atoll	Marshall Islands
LUP	PHLU	21.211	-156.974	Kalaupapa Airport	Molokai	United States
ENI		11.202	119.417	El Nido Airport	El Nido	Philippines
WPM		-8.78822	142.882	Wipim Airport	Wipim	Papua New Guinea
VMU		-7.49686	144.82	Baimuru Airport	Baimuru	Papua New Guinea
UKU		-3.667	142.483	Nuku Airport	Nuku	Papua New Guinea
TFI		-9.07595	149.32	Tufi Airport	Tufi	Papua New Guinea
SKC		-8.033	141.717	Suki Airport	Suki	Papua New Guinea
OPU		-8.05	142.933	Balimo Airport	Balimo	Papua New Guinea
OBX		-7.583	141.317	Obo Airport	Obo	Papua New Guinea
LSA		-8.50582	151.081	Losuia Airport	Losuia	Papua New Guinea
LNV		-3.04361	152.629	Londolovit Airport	Londolovit	Papua New Guinea
LMY		-7.00992	141.494	Lake Murray Airport	Lake Murray	Papua New Guinea
KUY		-7.42035	143.122	Kamusi Airport	Kamusi	Papua New Guinea
KKD		-8.88468	147.731	Kokoda Airport	Kokoda	Papua New Guinea
KDR		-6.183	149.533	Kandrian Airport	Kandrian	Papua New Guinea
JAQ		-5.6525	151.507	Jacquinot Bay Airport	Jacquinot Bay	Papua New Guinea
IIS		-4.49972	154.226	Nissan Island Airport	Nissan Island	Papua New Guinea
IHU		-7.89756	145.396	Ihu Airport	Ihu	Papua New Guinea
GMI		-6.27111	150.331	Gasmata Island Airport	Gasmata Island	Papua New Guinea
ATP		-3.18985	142.43	Tadji Airport	Aitape	Papua New Guinea
WRG	PAWG	56.4843	-132.37	Wrangell Airport	Wrangell	United States
VAK	PAVA	61.5338	-165.584	Chevak Airport	Chevak	United States
ANI	PANI	61.5816	-159.543	Aniak Airport	Aniak	United States
MOU	PAMO	62.0954	-163.682	Mountain Village Airport	Mountain Village	United States
MCG	PAMC	62.9529	-155.606	McGrath Airport	Mcgrath	United States
KLG	PALG	61.5363	-160.341	Kalskag Airport	Kalskag	United States
HNS	PAHN	59.2438	-135.524	Haines Airport	Haines	United States
HCR	PAHC	62.1883	-159.775	Holy Cross Airport	Holy Cross	United States
SGY	PAGY	59.4601	-135.316	Skagway Airport	Skagway	United States
GST	PAGS	58.4253	-135.707	Gustavus Airport	Gustavus	United States
ADK	PADK	51.878	-176.646	Adak Airport	Adak Island	United States
SAX		8.017	-78.2	Sambu Airport	Boca de Sábalo	Panama
OTD		8.62876	-79.0347	Contadora Airport	Contadora Island	Panama
ELE		8.133	-77.7	EL Real Airport	El Real	Panama
BFQ		7.583	-78.2	Bahia Piña Airport	Bahia Piña	Panama
GXF	OYSY	15.966111	48.7883	Sayun International Airport	Sayun Intl	Yemen
KAC	OSKL	37.020625	41.191394	Kamishly Airport	Kamishly	Syria
ISU	ORSU	35.5608	45.3147	Sulaymaniyah International Airport	Sulaymaniyah	Iraq
TUK	OPTU	25.986369	63.030167	Turbat International Airport	Turbat	Pakistan
SYW	OPSN	26.4731	67.7172	Sehwan Sharif Airport	Sehwan Sharif	Pakistan
KDU	OPSD	35.335508	75.536047	Skardu Airport	Skardu	Pakistan
PAJ	OPPC	33.9021	70.0716	Parachinar Airport	Parachinar	Pakistan
ORW	OPOR	25.2747	64.586	Ormara Airport	Ormara Raik	Pakistan
KDD	OPKH	27.7906	66.6473	Khuzdar Airport	Khuzdar	Pakistan
HDD	OPKD	25.3181	68.3661	Hyderabad Airport	Hyderabad	Pakistan
JIW	OPJI	25.0678	61.8054	Jiwani Airport	Jiwani	Pakistan
DSK	OPDI	31.909422	70.896639	Dera Ismael Khan Airport	Dera Ismael Khan	Pakistan
DEA	OPDG	29.961011	70.485925	Dera Ghazi Khan Airport	Dera Ghazi Khan	Pakistan
DBA	OPDB	28.8783	64.3998	Dalbandin Airport	Dalbandin	Pakistan
CJL	OPCH	35.886592	71.800578	Chitral Airport	Chitral	Pakistan
BHV	OPBW	29.3481	71.717981	Bahawalpur Airport	Bahawalpur	Pakistan
BNP	OPBN	32.9729	70.5279	Bannu Airport	Bannu	Pakistan
AAN	OMAL	24.261667	55.609167	Al Ain International Airport	Al Ain	United Arab Emirates
OMH	OITR	37.6681	45.0687	Uromiyeh Airport	Uromiyeh	Iran
ADU	OITL	38.325678	48.424356	Ardabil Airport	Ardabil	Iran
LRR	OISL	27.674725	54.383278	Lar Airport	Lar	Iran
SRY	OINZ	36.635833	53.193611	Sari Dasht E Naz Airport	Dasht-e-naz	Iran
NSH	OINN	36.663333	51.464722	Noshahr Airport	Noshahr	Iran
AFZ	OIMS	36.168083	57.595183	Sabzevar National Airport	Sabzevar	Iran
BJB	OIMN	37.492958	57.308219	Bojnourd Airport	Bojnourd	Iran
